id;nomenclaturalCode;eventDate;language;type;verbatimSRS;catalogNumber;continent;identifiedBy;coordinateUncertaintyInMeters;recordedBy;datasetID;rightsHolder;eventID;decimalLongitude;institutionCode;datasetName;verbatimCoordinates;modified;samplingProtocol;scientificName;ownerInstitutionCode;verbatimCoordinateSystem;countryCode;geodeticDatum;individualCount;basisOfRecord;taxonRank;lifeStage;decimalLatitude;scientificNameAuthorship;rights
INBO:NBN:BFN0017900000PXT;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000PXT;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;24/06/1999;pitfall trap;Bembidion punctulatum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.91034;(Drapiez, 1820);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PXU;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000PXU;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;24/06/1999;pitfall trap;Bembidion quadrimaculatum;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 3; Adult Female: 0";50.91034;(Linnaeus, 1761);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PXV;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000PXV;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;24/06/1999;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;10;HumanObservation;species;"Adult: 5; Adult Male: 2; Adult Female: 3";50.91034;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PXW;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000PXW;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;24/06/1999;pitfall trap;Chlaenius vestitus;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.91034;(Paykull, 1790);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PXX;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000PXX;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;24/06/1999;pitfall trap;Clivina collaris;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 2; Adult Male: 0; Adult Female: 0";50.91034;(Herbst, 1784);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PXY;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000PXY;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;24/06/1999;pitfall trap;Lionychus quadrillum;INBO;Lambert 72;BE;WGS84;1;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 0";50.91034;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PXZ;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000PXZ;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;24/06/1999;pitfall trap;Tachys parvulus;INBO;Lambert 72;BE;WGS84;3;HumanObservation;species;"Adult: 3; Adult Male: 0; Adult Female: 0";50.91034;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PY0;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000PY0;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;9/08/1999;pitfall trap;Agonum muelleri;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.09269;(Herbst, 1785);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PY1;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000PY1;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;9/08/1999;pitfall trap;Amara similata;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.09269;(Gyllenhal, 1810);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PY2;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000PY2;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;9/08/1999;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;10;HumanObservation;species;"Adult: 5; Adult Male: 2; Adult Female: 3";51.09269;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PY3;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000PY3;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;9/08/1999;pitfall trap;Bembidion properans;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 1; Adult Female: 2";51.09269;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PY4;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000PY4;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;9/08/1999;pitfall trap;Bembidion quadrimaculatum;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 0; Adult Female: 3";51.09269;(Linnaeus, 1761);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PY5;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000PY5;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;9/08/1999;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 2; Adult Female: 0";51.09269;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PY6;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000PY6;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;9/08/1999;pitfall trap;Harpalus rufipes;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.09269;(De Geer, 1774);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PY7;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000PY7;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;9/08/1999;pitfall trap;Microlestes minutulus;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.09269;(Goeze, 1777);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PY8;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000PY8;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;9/08/1999;pitfall trap;Pterostichus cupreus;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.09269;(Linnaeus, 1758);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PY9;ICZN;14/09/1999;nl;Event;BD72;BFN0017900000PY9;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;14/09/1999;pitfall trap;Amara apricaria;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 2; Adult Female: 1";50.91034;(Paykull, 1790);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYA;ICZN;14/09/1999;nl;Event;BD72;BFN0017900000PYA;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;14/09/1999;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.91034;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYB;ICZN;14/09/1999;nl;Event;BD72;BFN0017900000PYB;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;14/09/1999;pitfall trap;Bembidion quadrimaculatum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";50.91034;(Linnaeus, 1761);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYC;ICZN;14/09/1999;nl;Event;BD72;BFN0017900000PYC;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;14/09/1999;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;12;HumanObservation;species;"Adult: 6; Adult Male: 4; Adult Female: 2";50.91034;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYD;ICZN;27/07/1999;nl;Event;BD72;BFN0017900000PYD;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;27/07/1999;pitfall trap;Agonum moestum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.09269;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYE;ICZN;27/07/1999;nl;Event;BD72;BFN0017900000PYE;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;27/07/1999;pitfall trap;Agonum muelleri;INBO;Lambert 72;BE;WGS84;12;HumanObservation;species;"Adult: 6; Adult Male: 4; Adult Female: 2";51.09269;(Herbst, 1785);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYF;ICZN;27/07/1999;nl;Event;BD72;BFN0017900000PYF;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;27/07/1999;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";51.09269;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYG;ICZN;27/07/1999;nl;Event;BD72;BFN0017900000PYG;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;27/07/1999;pitfall trap;Bembidion lampros;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";51.09269;(Herbst, 1784);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYH;ICZN;27/07/1999;nl;Event;BD72;BFN0017900000PYH;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;27/07/1999;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 1; Adult Female: 2";51.09269;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYI;ICZN;27/07/1999;nl;Event;BD72;BFN0017900000PYI;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;27/07/1999;pitfall trap;Chlaenius nitidulus;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 2; Adult Female: 0";51.09269;(Schrank, 1781);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYJ;ICZN;27/07/1999;nl;Event;BD72;BFN0017900000PYJ;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;27/07/1999;pitfall trap;Harpalus rufipes;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.09269;(De Geer, 1774);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYK;ICZN;27/07/1999;nl;Event;BD72;BFN0017900000PYK;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HL299;5.82339;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;251900.85, 199063.57;27/07/1999;pitfall trap;Pterostichus cupreus;INBO;Lambert 72;BE;WGS84;8;HumanObservation;species;"Adult: 4; Adult Male: 2; Adult Female: 2";51.09269;(Linnaeus, 1758);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYL;ICZN;26/08/1999;nl;Event;BD72;BFN0017900000PYL;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;26/08/1999;pitfall trap;Agonum muelleri;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.91034;(Herbst, 1785);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYM;ICZN;26/08/1999;nl;Event;BD72;BFN0017900000PYM;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;26/08/1999;pitfall trap;Amara bifrons;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.91034;(Gyllenhal, 1810);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYN;ICZN;26/08/1999;nl;Event;BD72;BFN0017900000PYN;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;26/08/1999;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;10;HumanObservation;species;"Adult: 5; Adult Male: 2; Adult Female: 3";50.91034;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYO;ICZN;26/08/1999;nl;Event;BD72;BFN0017900000PYO;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;26/08/1999;pitfall trap;Bembidion harpaloides;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.91034;(Serville, 1821);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYP;ICZN;26/08/1999;nl;Event;BD72;BFN0017900000PYP;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;26/08/1999;pitfall trap;Bembidion punctulatum;INBO;Lambert 72;BE;WGS84;8;HumanObservation;species;"Adult: 4; Adult Male: 2; Adult Female: 2";50.91034;(Drapiez, 1820);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYQ;ICZN;26/08/1999;nl;Event;BD72;BFN0017900000PYQ;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;26/08/1999;pitfall trap;Bembidion quadrimaculatum;INBO;Lambert 72;BE;WGS84;42;HumanObservation;species;"Adult: 21; Adult Male: 13; Adult Female: 8";50.91034;(Linnaeus, 1761);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYR;ICZN;26/08/1999;nl;Event;BD72;BFN0017900000PYR;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;26/08/1999;pitfall trap;Bembidion testaceum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.91034;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYS;ICZN;26/08/1999;nl;Event;BD72;BFN0017900000PYS;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;26/08/1999;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;8;HumanObservation;species;"Adult: 4; Adult Male: 1; Adult Female: 3";50.91034;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYT;ICZN;26/08/1999;nl;Event;BD72;BFN0017900000PYT;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;26/08/1999;pitfall trap;Clivina collaris;INBO;Lambert 72;BE;WGS84;1;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 0";50.91034;(Herbst, 1784);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYU;ICZN;26/08/1999;nl;Event;BD72;BFN0017900000PYU;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HR199;5.72325;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245257.43, 178648.58;26/08/1999;pitfall trap;Pterostichus melanarius;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 2; Adult Female: 0";50.91034;(Illiger, 1798);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYV;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000PYV;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HE699;5.80410;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250577.06, 197627.42;1/06/1999;pitfall trap;Agonum albipes;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.08001;(Fabricius, 1796);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000PYW;ICZN;1/06/1999;nl;Event;BD72;BFN0017900000PYW;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;HE699;5.80410;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;250577.06, 197627.42;1/06/1999;pitfall trap;Agonum marginatum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 2; Adult Female: 0";51.08001;(Linnaeus, 1758);http://creativecommons.org/licenses/by-nc-sa/3.0/
